,Unnamed: 0,track_uri,track_id,track_name,album_release_date,track_year,popular_year,Top100
1686,1686,spotify:track:16Ah4QqH4mgYVXqfC4mdSd,16Ah4QqH4mgYVXqfC4mdSd,LUV,2016-08-19,2016,2016,Y
1687,1687,spotify:track:5WI2ltQIdwgzf1SNE76JyR,5WI2ltQIdwgzf1SNE76JyR,Never Be Like You (feat. Kai),2016-05-27,2016,2016,Y
1688,1688,spotify:track:0gb1J5UrTpzaU1s3nupgCd,0gb1J5UrTpzaU1s3nupgCd,No Money,2016-04-01,2016,2016,Y
1689,1689,spotify:track:1BZG99C7Co1r6QUC3zaS59,1BZG99C7Co1r6QUC3zaS59,Same Old Love,2015-10-09,2015,2016,Y
1690,1690,spotify:track:4HfLQJtVT1KiX1eVedDyTm,4HfLQJtVT1KiX1eVedDyTm,Alaska,2019-01-18,2019,2016,Y
1691,1691,spotify:track:43bCmCI0nSgcT7QdMXY6LV,43bCmCI0nSgcT7QdMXY6LV,Side To Side,2016-05-20,2016,2016,Y
1692,1692,spotify:track:0lnIJmgcUpEpe4AZACjayW,0lnIJmgcUpEpe4AZACjayW,Sorry,2016-04-23,2016,2016,Y
1693,1693,spotify:track:7soJgKhQTO8hLP2JPRkL5O,7soJgKhQTO8hLP2JPRkL5O,One Call Away,2016-01-29,2016,2016,Y
1694,1694,spotify:track:5eTNdkstwKaNahHf41fJ9u,5eTNdkstwKaNahHf41fJ9u,Hotter Than Hell,2017-06-02,2017,2016,Y
1695,1695,spotify:track:4qqArAiTPueDxIp7cf87h7,4qqArAiTPueDxIp7cf87h7,Final Song,2016-05-13,2016,2016,Y
1696,1696,spotify:track:7fPyCCiXVwbzPQ1MtoUChl,7fPyCCiXVwbzPQ1MtoUChl,Hide Away,2016-10-07,2016,2016,Y
1697,1697,spotify:track:664gdARxaClFsoF5SXKOws,664gdARxaClFsoF5SXKOws,Here,2016-03-11,2016,2016,Y
1698,1698,spotify:track:4qRaZYiaOsSvWC7VgcxrI0,4qRaZYiaOsSvWC7VgcxrI0,HandClap,2017-07-24,2017,2016,Y
1699,1699,spotify:track:5fKBwqSTuCbnJlCOpeRa3o,5fKBwqSTuCbnJlCOpeRa3o,Sexual,2016,2016,2016,Y
1700,1700,spotify:track:7qiZfU4dY1lWllzX7mPBI3,7qiZfU4dY1lWllzX7mPBI3,Shape of You,2017-03-03,2017,2017,Y
1701,1701,spotify:track:0pqnGHJpmpxLKifKRmU6WP,0pqnGHJpmpxLKifKRmU6WP,Believer,2017-06-23,2017,2017,Y
1702,1702,spotify:track:6habFhsOp2NvshLv26DqMb,6habFhsOp2NvshLv26DqMb,Despacito,2019-02-01,2019,2017,Y
1703,1703,spotify:track:1PSBzsahR2AKwLJgx8ehBj,1PSBzsahR2AKwLJgx8ehBj,Bad Things (with Camila Cabello),2017-05-12,2017,2017,Y
1704,1704,spotify:track:5knuzwU65gJK7IF5yJsuaW,5knuzwU65gJK7IF5yJsuaW,Rockabye (feat. Sean Paul & Anne-Marie),2016-10-21,2016,2017,Y
1705,1705,spotify:track:1rfofaqEpACxVEHIZBJe6W,1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),2018-01-12,2018,2017,Y
1706,1706,spotify:track:1zB4vmk8tFRmM9UULNzbLB,1zB4vmk8tFRmM9UULNzbLB,Thunder,2017-06-23,2017,2017,Y
1707,1707,spotify:track:1nueTG77MzNkJTKQ0ZdGzT,1nueTG77MzNkJTKQ0ZdGzT,Don't Wanna Know (feat. Kendrick Lamar),2018-06-15,2018,2017,Y
1708,1708,spotify:track:6RUKPb4LETWmmr3iAEQktW,6RUKPb4LETWmmr3iAEQktW,Something Just Like This,2017-04-07,2017,2017,Y
1709,1709,spotify:track:0tgVpDi06FyKpA1z0VMD4v,0tgVpDi06FyKpA1z0VMD4v,Perfect,2017-03-03,2017,2017,Y
1710,1710,spotify:track:7JJmb5XwzOO8jgpou264Ml,7JJmb5XwzOO8jgpou264Ml,There's Nothing Holdin' Me Back,2017-04-20,2017,2017,Y
1711,1711,spotify:track:5uCax9HTNlzGybIStD3vDh,5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,2016-10-28,2016,2017,Y
1712,1712,spotify:track:04sN26COy28wTXYj3dMoiZ,04sN26COy28wTXYj3dMoiZ,Bored,2017-03-30,2017,2017,Y
1713,1713,spotify:track:5oO3drDxtziYU2H1X23ZIp,5oO3drDxtziYU2H1X23ZIp,Love On The Brain,2016-01-28,2016,2017,Y
1714,1714,spotify:track:7m9OqQk4RVRkw9JJdeAw96,7m9OqQk4RVRkw9JJdeAw96,Jocelyn Flores,2017-08-25,2017,2017,Y
1715,1715,spotify:track:6gBFPUFcJLzWGx4lenP6h2,6gBFPUFcJLzWGx4lenP6h2,goosebumps,2016-09-16,2016,2017,Y
1716,1716,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,2017-04-14,2017,2017,Y
1717,1717,spotify:track:5Ohxk2dO5COHF1krpoPigN,5Ohxk2dO5COHF1krpoPigN,Sign of the Times,2017-05-12,2017,2017,Y
1718,1718,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,2016-11-17,2016,2017,Y
1719,1719,spotify:track:0VgkVdmE4gld66l8iyGjgx,0VgkVdmE4gld66l8iyGjgx,Mask Off,2017-06-30,2017,2017,Y
1720,1720,spotify:track:5mCPDVBb16L4XQwDdbRUpz,5mCPDVBb16L4XQwDdbRUpz,Passionfruit,2017-03-18,2017,2017,Y
1721,1721,spotify:track:7GX5flRQZVHRAGd6B4TmDO,7GX5flRQZVHRAGd6B4TmDO,XO Tour Llif3,2017-08-25,2017,2017,Y
1722,1722,spotify:track:2Y0iGXY6m6immVb2ktbseM,2Y0iGXY6m6immVb2ktbseM,Little Dark Age,2018-02-09,2018,2017,Y
1723,1723,spotify:track:48QmG1dfvMuYLxMPt7KSRA,48QmG1dfvMuYLxMPt7KSRA,No Lie,2018-06-29,2018,2017,Y
1724,1724,spotify:track:0WtDGnWL2KrMCk0mI1Gpwz,0WtDGnWL2KrMCk0mI1Gpwz,Redbone,2016-12-02,2016,2017,Y
1725,1725,spotify:track:5cF0dROlMOK5uNZtivgu50,5cF0dROlMOK5uNZtivgu50,Attention,2018-05-11,2018,2017,Y
1726,1726,spotify:track:6PGoSes0D9eUDeeAafB2As,6PGoSes0D9eUDeeAafB2As,LOVE. FEAT. ZACARI.,2017-04-14,2017,2017,Y
1727,1727,spotify:track:5vjLSffimiIP26QG5WcN2K,5vjLSffimiIP26QG5WcN2K,Hold On,2017-02-03,2017,2017,Y
1728,1728,spotify:track:3a1lNhkSLSkpJE4MSHpDu9,3a1lNhkSLSkpJE4MSHpDu9,Congratulations,2016-12-09,2016,2017,Y
1729,1729,spotify:track:0AS63m1wHv9n4VVRizK6Hc,0AS63m1wHv9n4VVRizK6Hc,Mercy,2017-04-20,2017,2017,Y
1730,1730,spotify:track:3B54sVLJ402zGa6Xm4YGNe,3B54sVLJ402zGa6Xm4YGNe,Unforgettable,2017-07-14,2017,2017,Y
1731,1731,spotify:track:6Qn5zhYkTa37e91HC1D7lb,6Qn5zhYkTa37e91HC1D7lb,Whatever It Takes,2017-06-23,2017,2017,Y
1732,1732,spotify:track:3dhjNA0jGA8vHBQ1VdD6vV,3dhjNA0jGA8vHBQ1VdD6vV,I Feel It Coming,2016-11-25,2016,2017,Y
1733,1733,spotify:track:2ekn2ttSfGqwhhate0LSR0,2ekn2ttSfGqwhhate0LSR0,New Rules,2017-06-02,2017,2017,Y
1734,1734,spotify:track:2RttW7RAu5nOAfq6YFvApB,2RttW7RAu5nOAfq6YFvApB,Happier,2017-03-03,2017,2017,Y
1735,1735,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,5Z3GHaZ6ec9bsiI5BenrbY,Young Dumb & Broke,2017-04-27,2017,2017,Y
1736,1736,spotify:track:55n9yjI6qqXh5F2mYvUc2y,55n9yjI6qqXh5F2mYvUc2y,I Don’t Wanna Live Forever (Fifty Shades Darker),2017-11-09,2017,2017,Y
1737,1737,spotify:track:58zsLZPvfflaiIbNWoA22O,58zsLZPvfflaiIbNWoA22O,Human,2017-02-10,2017,2017,Y
1738,1738,spotify:track:6h5PAsRni4IRlxWr6uDPTP,6h5PAsRni4IRlxWr6uDPTP,More Than You Know,2017-07-28,2017,2017,Y
1739,1739,spotify:track:6HZILIRieu8S0iqY8kIKhj,6HZILIRieu8S0iqY8kIKhj,DNA.,2017-04-14,2017,2017,Y
1740,1740,spotify:track:75ZvA4QfFiZvzhj2xkaWAh,75ZvA4QfFiZvzhj2xkaWAh,I Fall Apart,2016-12-09,2016,2017,Y
1741,1741,spotify:track:6b8Be6ljOzmkOmFslEb23P,6b8Be6ljOzmkOmFslEb23P,24K Magic,2016-11-17,2016,2017,Y
1742,1742,spotify:track:1P17dC1amhFzptugyAO7Il,1P17dC1amhFzptugyAO7Il,Look What You Made Me Do,2017-11-10,2017,2017,Y
1743,1743,spotify:track:2cYqizR4lgvp4Qu6IQ3qGN,2cYqizR4lgvp4Qu6IQ3qGN,BUTTERFLY EFFECT,2018-08-03,2018,2017,Y
1744,1744,spotify:track:1f5cbQtDrykjarZVrShaDI,1f5cbQtDrykjarZVrShaDI,Drowning (feat. Kodak Black),2017-09-29,2017,2017,Y
1745,1745,spotify:track:0afhq8XCExXpqazXczTSve,0afhq8XCExXpqazXczTSve,Galway Girl,2017-03-03,2017,2017,Y
1746,1746,spotify:track:1e1JKLEDKP7hEQzJfNAgPl,1e1JKLEDKP7hEQzJfNAgPl,Magnolia,2017-04-14,2017,2017,Y
1747,1747,spotify:track:5eqK0tbzUPo2SoeZsov04s,5eqK0tbzUPo2SoeZsov04s,Bank Account,2017-07-06,2017,2017,Y
1748,1748,spotify:track:5k38wzpLb15YgncyWdTZE4,5k38wzpLb15YgncyWdTZE4,Him & I (with Halsey),2017-12-15,2017,2017,Y
1749,1749,spotify:track:6Pgkp4qUoTmJIPn7ReaGxL,6Pgkp4qUoTmJIPn7ReaGxL,Without You (feat. Sandro Cavazza),2017-08-10,2017,2017,Y
1750,1750,spotify:track:152lZdxL1OR0ZMW6KquMif,152lZdxL1OR0ZMW6KquMif,Location,2017-04-27,2017,2017,Y
1751,1751,spotify:track:6PCUP3dWmTjcTtXY02oFdT,6PCUP3dWmTjcTtXY02oFdT,Castle on the Hill,2017-03-03,2017,2017,Y
1752,1752,spotify:track:3ebXMykcMXOcLeJ9xZ17XH,3ebXMykcMXOcLeJ9xZ17XH,Scared to Be Lonely,2017-01-27,2017,2017,Y
1753,1753,spotify:track:5bcTCxgc7xVfSaMV3RuVke,5bcTCxgc7xVfSaMV3RuVke,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",2017-06-30,2017,2017,Y
1754,1754,spotify:track:0q75NwOoFiARAVp4EXU4Bs,0q75NwOoFiARAVp4EXU4Bs,Love Galore (feat. Travis Scott),2017-06-09,2017,2017,Y
1755,1755,spotify:track:5uDASfU19gDxSjW8cnCaBp,5uDASfU19gDxSjW8cnCaBp,Chill Bill (feat. J. Davi$ & Spooks),2016-06-17,2016,2017,Y
1756,1756,spotify:track:5tz69p7tJuGPeMGwNTxYuV,5tz69p7tJuGPeMGwNTxYuV,1-800-273-8255,2017-05-05,2017,2017,Y
1757,1757,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,6QgjcU0zLnzq5OrUoSZ3OK,Feel It Still,2017-06-16,2017,2017,Y
1758,1758,spotify:track:1j4kHkkpqZRBwE0A4CN4Yv,1j4kHkkpqZRBwE0A4CN4Yv,Dusk Till Dawn (feat. Sia) - Radio Edit,2017-09-07,2017,2017,Y
1759,1759,spotify:track:5Gu0PDLN4YJeW75PpBSg9p,5Gu0PDLN4YJeW75PpBSg9p,"Let Me Go (with Alesso, Florida Georgia Line & watt)",2017-09-08,2017,2017,Y
1760,1760,spotify:track:64PgpLHuQK3UJ5qZ875Vei,64PgpLHuQK3UJ5qZ875Vei,Save That Shit,2017-08-15,2017,2017,Y
1761,1761,spotify:track:6mapJIPnQ23RTAevUoE0DL,6mapJIPnQ23RTAevUoE0DL,Swang,2016-08-12,2016,2017,Y
1762,1762,spotify:track:3VlbOrM6nYPprVvzBZllE5,3VlbOrM6nYPprVvzBZllE5,Too Good At Goodbyes,2017-11-03,2017,2017,Y
1763,1763,spotify:track:0M9ydKzuF3oZTfYYPfaGX1,0M9ydKzuF3oZTfYYPfaGX1,Bad and Boujee (feat. Lil Uzi Vert),2017-01-27,2017,2017,Y
1764,1764,spotify:track:2yLa0QULdQr0qAIvVwN6B5,2yLa0QULdQr0qAIvVwN6B5,...Ready For It?,2017-11-10,2017,2017,Y
1765,1765,spotify:track:6uBhi9gBXWjanegOb2Phh0,6uBhi9gBXWjanegOb2Phh0,Stay,2017-02-23,2017,2017,Y
1766,1766,spotify:track:72gv4zhNvRVdQA0eOenCal,72gv4zhNvRVdQA0eOenCal,Symphony (feat. Zara Larsson),2018-11-30,2018,2017,Y
1767,1767,spotify:track:4cxMGhkinTocPSVVKWIw0d,4cxMGhkinTocPSVVKWIw0d,Losin Control,2017-05-05,2017,2017,Y
1768,1768,spotify:track:6fujklziTHa8uoM5OQSfIo,6fujklziTHa8uoM5OQSfIo,Black Beatles,2016-08-12,2016,2017,Y
1769,1769,spotify:track:0yvPEnB032fojLfVluFjUv,0yvPEnB032fojLfVluFjUv,Sorry Not Sorry,2017-09-29,2017,2017,Y
1770,1770,spotify:track:6kex4EBAj0WHXDKZMEJaaF,6kex4EBAj0WHXDKZMEJaaF,Swalla (feat. Nicki Minaj & Ty Dolla $ign),2017-02-23,2017,2017,Y
1771,1771,spotify:track:6Za3190Sbw39BBC77WSS1C,6Za3190Sbw39BBC77WSS1C,Criminal,2017-09-01,2017,2017,Y
1772,1772,spotify:track:2cOUlop2ZakjOKe4WinesN,2cOUlop2ZakjOKe4WinesN,Slow Hands,2017-10-20,2017,2017,Y
1773,1773,spotify:track:6Kkt27YmFyIFrcX3QXFi2o,6Kkt27YmFyIFrcX3QXFi2o,Liability,2017-06-16,2017,2017,Y
1774,1774,spotify:track:1UZOjK1BwmwWU14Erba9CZ,1UZOjK1BwmwWU14Erba9CZ,Malibu,2017-09-29,2017,2017,Y
1775,1775,spotify:track:7vu0JkJh0ldukEYbTVcqd0,7vu0JkJh0ldukEYbTVcqd0,Issues,2017-07-28,2017,2017,Y
1776,1776,spotify:track:72jbDTw1piOOj770jWNeaG,72jbDTw1piOOj770jWNeaG,Paris,2017-04-07,2017,2017,Y
1777,1777,spotify:track:4dVpf9jZjcORqGTLUaeYj9,4dVpf9jZjcORqGTLUaeYj9,Plain Jane,2017-08-18,2017,2017,Y
1778,1778,spotify:track:0Qh38w01QRXK6KHIv0e3hb,0Qh38w01QRXK6KHIv0e3hb,What About Us,2017-10-13,2017,2017,Y
1779,1779,spotify:track:0CokSRCu5hZgPxcZBaEzVE,0CokSRCu5hZgPxcZBaEzVE,Glorious (feat. Skylar Grey),2017-09-22,2017,2017,Y
1780,1780,spotify:track:343YBumqHu19cGoGARUTsd,343YBumqHu19cGoGARUTsd,Fake Love,2017-03-18,2017,2017,Y
1781,1781,spotify:track:42ydLwx4i5V49RXHOozJZq,42ydLwx4i5V49RXHOozJZq,Scars To Your Beautiful,2016-03-11,2016,2017,Y
1782,1782,spotify:track:5hTpBe8h35rJ67eAWHQsJx,5hTpBe8h35rJ67eAWHQsJx,Caroline,2017-07-28,2017,2017,Y
1783,1783,spotify:track:5WoaF1B5XIEnWfmb5NZikf,5WoaF1B5XIEnWfmb5NZikf,Sky Walker (feat. Travis Scott),2017-12-01,2017,2017,Y
1784,1784,spotify:track:7COfe3P7KgfwDwIRB8LIDw,7COfe3P7KgfwDwIRB8LIDw,Mi Gente,2018-05-25,2018,2017,Y
1785,1785,spotify:track:6Se3x9ANMLv0dCDsjGmEjh,6Se3x9ANMLv0dCDsjGmEjh,do re mi,2017-04-21,2017,2017,Y
1786,1786,spotify:track:6ie2Bw3xLj2JcGowOlcMhb,6ie2Bw3xLj2JcGowOlcMhb,Green Light,2017-06-16,2017,2017,Y
1787,1787,spotify:track:4Q3N4Ct4zCuIHuZ65E3BD4,4Q3N4Ct4zCuIHuZ65E3BD4,Tunnel Vision,2017-03-31,2017,2017,Y
1788,1788,spotify:track:6KBYefIoo7KydImq1uUQlL,6KBYefIoo7KydImq1uUQlL,Bodak Yellow,2018-04-06,2018,2017,Y
1789,1789,spotify:track:1EaKU4dMbesXXd3BrLCtYG,1EaKU4dMbesXXd3BrLCtYG,ELEMENT.,2017-04-14,2017,2017,Y
1790,1790,spotify:track:6gpcs5eMhJwax4mIfKDYQk,6gpcs5eMhJwax4mIfKDYQk,Slide (feat. Frank Ocean & Migos),2017-02-24,2017,2017,Y
1791,1791,spotify:track:0mt02gJ425Xjm7c3jYkOBn,0mt02gJ425Xjm7c3jYkOBn,Lust For Life (with The Weeknd),2017-07-21,2017,2017,Y
1792,1792,spotify:track:0dXNQ8dckG4eYfEtq9zcva,0dXNQ8dckG4eYfEtq9zcva,All Night,2017-07-14,2017,2017,Y
1793,1793,spotify:track:2EEeOnHehOozLq4aS0n6SL,2EEeOnHehOozLq4aS0n6SL,iSpy (feat. Lil Yachty),2016-12-02,2016,2017,Y
1794,1794,spotify:track:4lnAN2S1fcI0SjxEbksZVr,4lnAN2S1fcI0SjxEbksZVr,Fetish (feat. Gucci Mane),2017-07-13,2017,2017,Y
1795,1795,spotify:track:0TBgMKD86t1VP3IzhxCoUl,0TBgMKD86t1VP3IzhxCoUl,Slippery (feat. Gucci Mane),2017-01-27,2017,2017,Y
1796,1796,spotify:track:10GJQkjRJcZhGTLagFOC62,10GJQkjRJcZhGTLagFOC62,Most Girls,2017-04-28,2017,2017,Y
1797,1797,spotify:track:2DQ1ITjI0YoLFzuADN1ZBW,2DQ1ITjI0YoLFzuADN1ZBW,No Limit,2017-12-15,2017,2017,Y
1798,1798,spotify:track:4BdGO1CaObRD4La9l5Zanz,4BdGO1CaObRD4La9l5Zanz,Sit Next to Me,2017-07-21,2017,2017,Y
1799,1799,spotify:track:75NhhYjHO43mvZgYtnXgti,75NhhYjHO43mvZgYtnXgti,Lonely Together (feat. Rita Ora),2017-08-10,2017,2017,Y
1800,1800,spotify:track:6DCZcSspjsKoFjzjrWoCdn,6DCZcSspjsKoFjzjrWoCdn,God's Plan,2018-06-29,2018,2018,Y
1801,1801,spotify:track:0e7ipj03S05BNilyu5bRzt,0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 Savage),2018-04-27,2018,2018,Y
1802,1802,spotify:track:0u2P5u6lvoDfwTYjAADbn4,0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),2018-04-19,2018,2018,Y
1803,1803,spotify:track:09mEdoA6zrmBPgTEN5qXmN,09mEdoA6zrmBPgTEN5qXmN,Call Out My Name,2018-03-30,2018,2018,Y
1804,1804,spotify:track:7ef4DlsgrMEH11cDZd32M6,7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),2018-04-06,2018,2018,Y
1805,1805,spotify:track:285pBltuF7vW8TeWk8hdRR,285pBltuF7vW8TeWk8hdRR,Lucid Dreams,2018-12-10,2018,2018,Y
1806,1806,spotify:track:09IStsImFySgyp0pIQdqAc,09IStsImFySgyp0pIQdqAc,The Middle,2018-01-23,2018,2018,Y
1807,1807,spotify:track:08bNPGLD8AhKpnnERrAc6G,08bNPGLD8AhKpnnERrAc6G,FRIENDS,2018-02-09,2018,2018,Y
1808,1808,spotify:track:58q2HKrzhC3ozto2nDdN4z,58q2HKrzhC3ozto2nDdN4z,I Like It,2018-04-06,2018,2018,Y
1809,1809,spotify:track:6IPwKM3fUUzlElbvKw2sKl,6IPwKM3fUUzlElbvKw2sKl,we fell in love in october,2018-11-21,2018,2018,Y
1810,1810,spotify:track:2qT1uLXPVPzGgFOx4jtEuo,2qT1uLXPVPzGgFOx4jtEuo,no tears left to cry,2018-08-17,2018,2018,Y
1811,1811,spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,3GCdLUSnKSMJhs4Tj6CV3s,All The Stars (with SZA),2018-02-09,2018,2018,Y
1812,1812,spotify:track:3ee8Jmje8o58CHK66QrVC2,3ee8Jmje8o58CHK66QrVC2,SAD!,2018-03-16,2018,2018,Y
1813,1813,spotify:track:6vN77lE9LK6HP2DewaN6HZ,6vN77lE9LK6HP2DewaN6HZ,Yes Indeed,2018-05-18,2018,2018,Y
1814,1814,spotify:track:7sO5G9EABYOXQKNPNiE9NR,7sO5G9EABYOXQKNPNiE9NR,Ric Flair Drip (with Metro Boomin),2017-10-30,2017,2018,Y
1815,1815,spotify:track:2dpaYNEQHiRxtZbfNsse99,2dpaYNEQHiRxtZbfNsse99,Happier,2018-08-17,2018,2018,Y
1816,1816,spotify:track:2xLMifQCjDGFmkHkpNLD9h,2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,2018-08-03,2018,2018,Y
1817,1817,spotify:track:6PGoSes0D9eUDeeAafB2As,6PGoSes0D9eUDeeAafB2As,LOVE. FEAT. ZACARI.,2017-04-14,2017,2018,Y
1818,1818,spotify:track:0JP9xo3adEtGSdUEISiszL,0JP9xo3adEtGSdUEISiszL,Moonlight,2018-03-16,2018,2018,Y
1819,1819,spotify:track:2BgEsaKNfHUdlh97KmvFyo,2BgEsaKNfHUdlh97KmvFyo,2002,2018-04-27,2018,2018,Y
1820,1820,spotify:track:2FY7b99s15jUprqC0M5NCT,2FY7b99s15jUprqC0M5NCT,Natural,2018-11-09,2018,2018,Y
1821,1821,spotify:track:7dt6x5M1jzdTEt8oCbisTK,7dt6x5M1jzdTEt8oCbisTK,Better Now,2018-04-27,2018,2018,Y
1822,1822,spotify:track:7vGuf3Y35N4wmASOKLUVVU,7vGuf3Y35N4wmASOKLUVVU,Silence,2017-08-11,2017,2018,Y
1823,1823,spotify:track:52okn5MNA47tk87PeZJLEL,52okn5MNA47tk87PeZJLEL,Let You Down,2017-10-06,2017,2018,Y
1824,1824,spotify:track:0EcQcdcbQeVJn9fknj44Be,0EcQcdcbQeVJn9fknj44Be,I Like Me Better,2018-05-31,2018,2018,Y
1825,1825,spotify:track:0tBbt8CrmxbjRP0pueQkyU,0tBbt8CrmxbjRP0pueQkyU,Wolves,2017-10-25,2017,2018,Y
1826,1826,spotify:track:3EPXxR3ImUwfayaurPi3cm,3EPXxR3ImUwfayaurPi3cm,Be Alright,2018-06-29,2018,2018,Y
1827,1827,spotify:track:7AFASza1mXqntmGtbxXprO,7AFASza1mXqntmGtbxXprO,changes,2018-03-16,2018,2018,Y
1828,1828,spotify:track:76cy1WJvNGJTj78UqeA5zr,76cy1WJvNGJTj78UqeA5zr,IDGAF,2017-06-02,2017,2018,Y
1829,1829,spotify:track:5OCJzvD7sykQEKHH7qAC3C,5OCJzvD7sykQEKHH7qAC3C,God is a woman,2018-08-17,2018,2018,Y
1830,1830,spotify:track:6NFyWDv5CjfwuzoCkw47Xf,6NFyWDv5CjfwuzoCkw47Xf,Delicate,2017-11-10,2017,2018,Y
1831,1831,spotify:track:0TlLq3lA83rQOYtrqBqSct,0TlLq3lA83rQOYtrqBqSct,Nonstop,2018-06-29,2018,2018,Y
1832,1832,spotify:track:0E9ZjEAyAwOXZ7wJC0PD33,0E9ZjEAyAwOXZ7wJC0PD33,In My Mind,2018-06-08,2018,2018,Y
1833,1833,spotify:track:5k38wzpLb15YgncyWdTZE4,5k38wzpLb15YgncyWdTZE4,Him & I (with Halsey),2017-12-15,2017,2018,Y
1834,1834,spotify:track:2UVbBKQOdFAekPTRsnkzcf,2UVbBKQOdFAekPTRsnkzcf,Stir Fry,2018-01-26,2018,2018,Y
1835,1835,spotify:track:1xzBco0xcoJEDXktl7Jxrr,1xzBco0xcoJEDXktl7Jxrr,Mo Bamba,2018-10-05,2018,2018,Y
1836,1836,spotify:track:3V8UKqhEK5zBkBb6d6ub8i,3V8UKqhEK5zBkBb6d6ub8i,Te Boté - Remix,2018-04-13,2018,2018,Y
1837,1837,spotify:track:3swc6WTsr7rl9DqQKQA55C,3swc6WTsr7rl9DqQKQA55C,Psycho (feat. Ty Dolla $ign),2018-04-27,2018,2018,Y
1838,1838,spotify:track:4QtiVmuA88tPQiCOHZuQ5b,4QtiVmuA88tPQiCOHZuQ5b,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",2018-02-16,2018,2018,Y
1839,1839,spotify:track:6n4U3TlzUGhdSFbUUhTvLP,6n4U3TlzUGhdSFbUUhTvLP,Walk It Talk It,2018-01-26,2018,2018,Y
1840,1840,spotify:track:3CA9pLiwRIGtUBiMjbZmRw,3CA9pLiwRIGtUBiMjbZmRw,Nice For What,2018-06-29,2018,2018,Y
1841,1841,spotify:track:4ofwffwvvnbSkrMSCKQDaC,4ofwffwvvnbSkrMSCKQDaC,Shotgun,2018-03-23,2018,2018,Y
1842,1842,spotify:track:5Gu0PDLN4YJeW75PpBSg9p,5Gu0PDLN4YJeW75PpBSg9p,"Let Me Go (with Alesso, Florida Georgia Line & watt)",2017-09-08,2017,2018,Y
1843,1843,spotify:track:4w8niZpiMy6qz1mntFA5uM,4w8niZpiMy6qz1mntFA5uM,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",2018-09-28,2018,2018,Y
1844,1844,spotify:track:1j6xOGusnyXq3l6IryKF3G,1j6xOGusnyXq3l6IryKF3G,Déjala Que Vuelva (feat. Manuel Turizo),2018-05-11,2018,2018,Y
1845,1845,spotify:track:2G7V7zsVDxg1yRsu7Ew9RJ,2G7V7zsVDxg1yRsu7Ew9RJ,In My Feelings,2018-06-29,2018,2018,Y
1846,1846,spotify:track:7uzmGiiJyRfuViKKK3lVmR,7uzmGiiJyRfuViKKK3lVmR,Mine,2018-04-12,2018,2018,Y
1847,1847,spotify:track:21RzyxY3EFaxVy6K4RqaU9,21RzyxY3EFaxVy6K4RqaU9,Body,2017-10-27,2017,2018,Y
1848,1848,spotify:track:2QZ7WLBE8h2y1Y5Fb8RYbH,2QZ7WLBE8h2y1Y5Fb8RYbH,In My Blood,2018-05-25,2018,2018,Y
1849,1849,spotify:track:0d2iYfpKoM0QCKvcLCkBao,0d2iYfpKoM0QCKvcLCkBao,Eastside (with Halsey & Khalid),2018-07-12,2018,2018,Y
1850,1850,spotify:track:3TgMcrV32NUKjEG2ujn9eh,3TgMcrV32NUKjEG2ujn9eh,It's Not Living (If It's Not With You),2018-11-30,2018,2018,Y
1851,1851,spotify:track:48zFZh27QU5qsrBjn4C2FA,48zFZh27QU5qsrBjn4C2FA,Vaina Loca,2018-08-24,2018,2018,Y
1852,1852,spotify:track:63SevszngYpZOwf63o61K4,63SevszngYpZOwf63o61K4,Nevermind,2017-06-30,2017,2018,Y
1853,1853,spotify:track:4qKcDkK6siZ7Jp1Jb4m0aL,4qKcDkK6siZ7Jp1Jb4m0aL,Look Alive (feat. Drake),2018-02-09,2018,2018,Y
1854,1854,spotify:track:77UjLW8j5UAGAGVGhR5oUK,77UjLW8j5UAGAGVGhR5oUK,Pray For Me (with Kendrick Lamar),2018-02-09,2018,2018,Y
1855,1855,spotify:track:7iDa6hUg2VgEL1o1HjmfBn,7iDa6hUg2VgEL1o1HjmfBn,Meant to Be (feat. Florida Georgia Line),2017-08-11,2017,2018,Y
1856,1856,spotify:track:5YUyW9opqNsMSEzzecZih1,5YUyW9opqNsMSEzzecZih1,X,2019-11-01,2019,2018,Y
1857,1857,spotify:track:45Egmo7icyopuzJN0oMEdk,45Egmo7icyopuzJN0oMEdk,Love Lies (with Normani),2018-02-14,2018,2018,Y
